ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-5005098,Source1,2,2022-12-19 12:07:30,2022-12-19 18:55:00,37.81344,-122.361759,37.766317,-122.405257,4.03,Slow traffic on San Francisco-Oakland Bay Brg W - James Lick Fwy S - I-80 W from Bay Bridge Toll Plz (I-80) to US-101 (I-80) due to accident.,Bay Brg,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2022-12-19 11:53:00,48.0,43.0,68.0,30.29,10.0,ENE,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5005292,Source1,2,2022-12-16 16:36:00.000000000,2022-12-16 18:55:49.000000000,37.797399,-122.440619,37.797606,-122.438965,0.091,Accident on Filbert St from Divisadero St to Pierce St.,Scott St,San Francisco,San Francisco,CA,94123-3828,US,US/Pacific,KSFO,2022-12-16 16:56:00,53.0,53.0,64.0,30.11,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-5005750,Source1,2,2022-11-14 15:43:00.000000000,2022-11-14 18:13:27.000000000,37.8165,-122.371541,37.81632000000001,-122.371419,0.014,Accident on Treasure Island Rd from California Ave to Avenue of the Palms.,Avenue of the Palms,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2022-11-14 15:53:00,59.0,59.0,51.0,30.1,10.0,WNW,7.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,True,True,False,False,False,Day,Day,Day,Day
A-5011497,Source1,2,2022-12-31 04:41:00,2022-12-31 13:58:57,37.815022,-122.358505,37.821613,-122.330131,1.614,Accident on San Francisco-Oakland Bay Brg E - I-80 E from Macalla Rd/Hillcrest Rd (I-80) to Bay Bridge Toll Plz (I-80).,I-80 E,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2022-12-31 04:53:00,57.0,57.0,100.0,29.78,2.0,SSE,5.0,0.29,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5012212,Source1,2,2022-11-10 17:36:00.000000000,2022-11-10 18:01:00.000000000,37.774587,-122.396059,37.777979,-122.391734,0.333,Slow traffic on King St from I-280/John F Foran Fwy to 3rd St due to accident.,King St,San Francisco,San Francisco,CA,94158-1527,US,US/Pacific,KOAK,2022-11-10 17:53:00,53.0,53.0,80.0,30.19,10.0,WNW,12.0,0.0,Partly Cloudy,True,False,True,False,False,False,True,False,False,False,False,True,False,Night,Night,Day,Day
A-5018228,Source1,2,2022-12-31 13:41:00,2022-12-31 19:35:00,37.778073,-122.401207,37.821949,-122.326346,5.089,Slow traffic on San Francisco-Oakland Bay Brg E - I-80 E - James Lick Fwy N from 7th St/Bryant St (I-80) to Bay Bridge Toll Plz (I-80) due to accident.,I-80 E,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2022-12-31 13:51:00,52.0,52.0,88.0,29.62,0.5,NE,18.0,0.37,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5020239,Source1,2,2022-11-07 17:59:00,2022-11-07 18:12:00,37.76630759,-122.40523696,37.74696759,-122.40455696,1.337,Slow traffic on James Lick Fwy S - US-101 S from Vermont St (US-101) to Army St/Potrero Ave (US-101) due to accident.,US-101,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-11-07 17:56:00,53.0,53.0,66.0,29.83,10.0,SSE,9.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-5026944,Source1,2,2022-12-31 12:56:30,2022-12-31 14:04:00,37.778338,-122.400812,37.821972,-122.326055,5.074,Slow traffic on San Francisco-Oakland Bay Brg E - I-80 E - James Lick Fwy N from 7th St/Bryant St (I-80) to Bay Bridge Toll Plz (I-80) due to accident.,I-80 E,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2022-12-31 12:55:00,52.0,52.0,100.0,29.65,1.0,NE,14.0,0.02,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5027593,Source1,2,2022-12-16 22:57:00,2022-12-17 02:53:00,37.788516,-122.388139,37.805762,-122.369655,1.562,Stationary traffic on San Francisco-Oakland Bay Brg E - I-80 E from Fremont St/Harrison St (I-80) to Treasure Island Rd (I-80) due to accident.,The Embarcadero,San Francisco,San Francisco,CA,94105,US,US/Pacific,KOAK,2022-12-16 22:53:00,47.0,43.0,63.0,30.15,10.0,ESE,9.0,0.0,Fair,True,False,False,False,False,False,True,False,False,False,False,False,False,Night,Night,Night,Night
A-5027985,Source1,2,2022-11-15 15:02:00,2022-11-15 18:47:30,37.769865,-122.417816,37.769391,-122.411492,0.347,Stationary traffic on Central Skwy S - US-101 S - Central Fwy from Van Ness Ave (San Francisco) (South) (US-101) to I-80/James Lick Fwy (Central Skwy/US-101) due to accident.,S Van Ness Ave,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-11-15 14:56:00,67.0,67.0,28.0,30.19,10.0,N,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,True,False,Day,Day,Day,Day
A-5031097,Source1,2,2022-12-23 20:39:30.000000000,2022-12-23 21:01:30.000000000,37.76905417,-122.40946412,37.76630417,-122.40524412,0.299,Slow traffic on Central Skwy S - US-101 S - Central Fwy from Bryant St to San Francisco-Oakland Bay Bridge due to accident.,Central Fwy,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-12-23 20:56:00,51.0,51.0,86.0,30.29,9.0,ESE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5033962,Source1,2,2022-12-07 09:04:00,2022-12-07 10:24:17,37.709704,-122.415962,37.709964,-122.416906,0.055,Incident on SUNRISE WAY near HAHN ST Drive with caution.,Sawyer St,San Francisco,San Francisco,CA,94134-3223,US,US/Pacific,KSFO,2022-12-07 08:56:00,48.0,48.0,86.0,30.21,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5036364,Source1,2,2022-11-17 13:49:30,2022-11-17 19:38:00,37.73609,-122.407211,37.765959,-122.404999,2.067,Stationary traffic on Central Skwy N - James Lick Fwy N - US-101 N - Central Fwy from Bacon St (US-101) to I-80 (US-101) due to accident.,James Lick Fwy N,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2022-11-17 13:56:00,60.0,60.0,60.0,30.2,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5038986,Source1,2,2022-12-05 07:24:30,2022-12-05 07:37:30,37.784151,-122.393721,37.790837,-122.385678,0.637,Slow traffic on San Francisco-Oakland Bay Brg E - I-80 E - James Lick Fwy N from 4th St/5th St (I-80) to Treasure Island Rd (I-80) due to accident.,I-80 E,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2022-12-05 07:53:00,51.0,51.0,89.0,30.05,10.0,SSE,13.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5045277,Source1,2,2022-12-06 09:38:00,2022-12-06 10:58:00,37.747216,-122.40363,37.747469,-122.403602,0.018,Incident on BAY SHORE BLVD near JERROLD AVE Drive with caution.,Bayshore Blvd,San Francisco,San Francisco,CA,94124,US,US/Pacific,KSFO,2022-12-06 09:38:00,52.0,52.0,77.0,30.05,10.0,E,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-5051876,Source1,2,2022-12-30 22:10:00,2022-12-31 00:18:54,37.732545,-122.414154,37.732289,-122.414937,0.046,Accident on I-280 S - John F Foran Fwy S from US-101 (I-280) to Alemany Blvd (I-280).,I-280 S,San Francisco,San Francisco,CA,94110,US,US/Pacific,KSFO,2022-12-30 22:08:00,60.0,60.0,93.0,29.9,2.0,WSW,18.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5052491,Source1,2,2022-10-02 14:00:30,2022-10-02 16:10:00,37.80134797,-122.46950269,37.78630797,-122.47271269,1.054,Slow traffic on Veterans Blvd - CA-1 from US-101 (CA-1) to Park Presidio Blvd (CA-1) due to accident.,Rod Rd,San Francisco,San Francisco,CA,94129,US,US/Pacific,KSFO,2022-10-02 13:56:00,72.0,72.0,51.0,29.97,10.0,NW,17.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5053435,Source1,2,2022-12-02 19:12:00,2022-12-02 20:36:12,37.775089,-122.401336,37.775002,-122.401226,0.008,Incident on 6TH ST near BRANNAN ST Drive with caution.,6th St,San Francisco,San Francisco,CA,94103-4708,US,US/Pacific,KSFO,2022-12-02 18:56:00,50.0,50.0,68.0,30.07,10.0,ENE,13.0,0.0,Mostly Cloudy,True,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-5053983,Source1,2,2022-11-13 11:03:30,2022-11-13 21:25:00,37.77216554,-122.40663171,37.76630554,-122.40524171,0.412,Slow traffic on James Lick Fwy S - I-80 W from 7th St/Bryant St (I-80) to US-101 (I-80) due to accident.,I-80,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-11-13 10:56:00,57.0,57.0,47.0,30.18,10.0,N,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5056368,Source1,2,2022-11-22 17:59:00,2022-11-22 18:19:00,37.7705,-122.40004,37.773044,-122.403233,0.248,Slow traffic on 7th St from 16th St to Brannan St due to accident.,Berry St,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2022-11-22 17:53:00,55.0,55.0,62.0,30.14,10.0,NW,5.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Day
A-5060107,Source1,2,2022-10-07 09:16:00,2022-10-07 09:39:00,37.76905417,-122.40946412,37.76630417,-122.40524412,0.299,Slow traffic on Central Skwy S - US-101 S - Central Fwy from Bryant St to San Francisco-Oakland Bay Bridge due to accident.,Central Fwy,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-10-07 08:56:00,58.0,58.0,87.0,30.1,7.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5062067,Source1,2,2022-11-01 08:37:00,2022-11-01 09:56:32,37.751366,-122.406237,37.751237,-122.406223,0.009,Incident on POTRERO AVE near 25TH ST Expect delays.,25th St,San Francisco,San Francisco,CA,94110-4220,US,US/Pacific,KSFO,2022-11-01 08:50:00,57.0,57.0,94.0,29.82,10.0,S,8.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5063631,Source1,2,2022-11-01 10:13:30,2022-11-01 13:15:30,37.737782,-122.407873,37.769558,-122.40771,2.196,Slow traffic on Central Skwy N - James Lick Fwy N - US-101 N - Central Fwy from Bacon St (US-101) to I-80 (US-101) due to accident.,Alemany Blvd,San Francisco,San Francisco,CA,94124,US,US/Pacific,KSFO,2022-11-01 10:24:00,59.0,59.0,81.0,29.8,10.0,S,14.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5066124,Source1,2,2022-12-05 19:06:00,2022-12-05 20:22:59,37.805183,-122.473174,37.825422,-122.479147,1.436,Incident on US-101 NB near US-101 Expect delays.,Presidio Pkwy,San Francisco,San Francisco,CA,94129,US,US/Pacific,KSFO,2022-12-05 18:56:00,52.0,52.0,83.0,29.99,10.0,S,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5066717,Source1,2,2022-12-14 14:03:00,2022-12-14 15:34:56,37.775832,-122.399701,37.775434,-122.400251,0.041,Incident on BRANNAN ST near HOUSE 651 Drive with caution.,Brannan St,San Francisco,San Francisco,CA,94107-1512,US,US/Pacific,KOAK,2022-12-14 13:53:00,49.0,47.0,77.0,30.22,10.0,W,6.0,0.0,Mostly Cloudy,True,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5066718,Source1,2,2022-10-17 14:36:00,2022-10-17 15:53:24,37.77348,-122.402675,37.772819,-122.40351499999998,0.065,Incident on BRANNAN ST near 7TH ST Drive with caution.,Gilbert St,San Francisco,San Francisco,CA,94103-4913,US,US/Pacific,KSFO,2022-10-17 14:56:00,69.0,69.0,65.0,30.01,10.0,NNE,5.0,0.0,Partly Cloudy,True,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5066751,Source1,2,2022-12-09 01:53:00,2022-12-09 03:12:06,37.77504086,-122.42261767,37.77525086,-122.42096767,0.091,Incident on OAK ST near GOUGH ST Drive with caution.,Oak St,San Francisco,San Francisco,CA,94102-5912,US,US/Pacific,KSFO,2022-12-09 01:56:00,48.0,45.0,89.0,30.2,10.0,W,6.0,0.0,Fair,True,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-5068985,Source1,2,2022-10-14 19:09:30.000000000,2022-10-14 20:26:30.000000000,37.740341,-122.407851,37.766494,-122.405081,1.813,Slow traffic on Central Skwy N - James Lick Fwy N - US-101 N - Central Fwy from I-280/Alemany Blvd (US-101) to I-80 (US-101) due to accident.,James Lick Fwy N,San Francisco,San Francisco,CA,94110,US,US/Pacific,KSFO,2022-10-14 18:56:00,57.0,57.0,93.0,29.78,10.0,WNW,16.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-5073198,Source1,2,2022-10-31 19:09:00,2022-10-31 19:34:00,37.759409,-122.406015,37.767795,-122.405399,0.58,Slow traffic on Central Skwy N - James Lick Fwy N - US-101 N - Central Fwy from Army St/Potrero Ave (US-101) to I-80 (US-101) due to accident.,James Lick Fwy N,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2022-10-31 18:53:00,56.0,56.0,80.0,29.85,10.0,WNW,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-5077402,Source1,2,2022-12-28 08:13:00,2022-12-28 09:32:52,37.756,-122.403115,37.757029,-122.403525,0.075,Incident on US-101 NB near EXIT 33A Drive with caution.,James Lick Fwy N,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2022-12-28 07:53:00,42.0,42.0,92.0,30.04,9.0,E,3.0,0.0,Shallow Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5080453,Source1,2,2022-11-09 13:36:00.000000000,2022-11-09 14:54:04.000000000,37.786836,-122.412347,37.786726,-122.413165,0.045,Incident on GEARY ST near JONES ST Drive with caution.,Shannon St,San Francisco,San Francisco,CA,94102-2070,US,US/Pacific,KSFO,2022-11-09 13:56:00,59.0,59.0,53.0,30.14,10.0,WNW,14.0,0.0,Partly Cloudy,True,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5080880,Source1,2,2022-12-19 07:45:00.000000000,2022-12-19 09:54:00.000000000,37.732092,-122.421485,37.731725,-122.423502,0.113,Accident on Alemany Blvd from I-280/John F Foran Fwy to Congdon St.,Alemany Blvd,San Francisco,San Francisco,CA,94112-1662,US,US/Pacific,KSFO,2022-12-19 07:56:00,43.0,37.0,89.0,30.24,4.0,ENE,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5081664,Source1,2,2022-12-26 12:29:00.000000000,2022-12-26 15:36:22.000000000,37.744233,-122.405397,37.7545,-122.402956,0.722,Accident on James Lick Fwy N - US-101 N from I-280/Alemany Blvd (US-101) to Vermont St (US-101).,James Lick Fwy N,San Francisco,San Francisco,CA,94124,US,US/Pacific,KSFO,2022-12-26 12:56:00,50.0,50.0,89.0,30.06,8.0,ESE,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5091743,Source1,2,2022-12-22 12:10:30,2022-12-22 12:42:00,37.76905417,-122.40946412,37.76630417,-122.40524412,0.299,Slow traffic on Central Skwy S - US-101 S - Central Fwy from Bryant St to San Francisco-Oakland Bay Bridge due to accident.,Central Fwy,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-12-22 11:56:00,51.0,51.0,80.0,30.15,7.0,NNE,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5093837,Source1,2,2022-10-08 06:14:00.000000000,2022-10-08 08:21:41.000000000,37.775038,-122.405708,37.776086,-122.404691,0.091,Accident on I-80 E - James Lick Fwy N from US-101 (I-80) to 7th St/Bryant St (I-80).,7th St,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-10-08 06:08:00,54.0,54.0,100.0,30.06,10.0,WNW,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-5094696,Source1,2,2022-10-02 12:32:00.000000000,2022-10-02 15:06:30.000000000,37.727708,-122.402958,37.718011,-122.399438,0.697,Accident on James Lick Fwy S - US-101 S from Army St/Potrero Ave (US-101) to 3rd St/Bayshore Blvd (US-101).,Bacon St,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2022-10-02 12:56:00,71.0,,51.0,29.98,10.0,,,0.0,Fair,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-5094849,Source1,2,2022-12-03 21:05:00.000000000,2022-12-03 23:31:13.000000000,37.767886,-122.405471,37.768194,-122.405814,0.028,Incident on US-101 NB near 9TH ST Drive with caution.,Central Fwy,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-12-03 20:56:00,50.0,50.0,93.0,29.94,9.0,WNW,3.0,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5098166,Source1,2,2022-12-31 03:11:00.000000000,2022-12-31 05:35:27.000000000,37.741176,-122.398621,37.734747,-122.409251,0.731,Accident on I-280 S - John F Foran Fwy S - Southern Embarcadero Fwy S from Army St (I-280) to US-101 (I-280).,I-280,San Francisco,San Francisco,CA,94124,US,US/Pacific,KSFO,2022-12-31 02:56:00,57.0,57.0,100.0,29.8,4.0,SE,7.0,0.14,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5099098,Source1,2,2022-12-16 02:07:00.000000000,2022-12-16 02:27:00.000000000,37.716837,-122.399111,37.711235,-122.395749,0.428,Stationary traffic on James Lick Fwy S - US-101 S from Paul Ave (US-101) to Alanna Way (US-101) due to accident.,James Lick Fwy S,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2022-12-16 01:56:00,40.0,40.0,93.0,30.17,10.0,SSW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5102832,Source1,2,2022-12-31 12:34:00,2022-12-31 19:35:00,37.782421,-122.39587,37.821613,-122.330131,4.496,Slow traffic on San Francisco-Oakland Bay Brg E - I-80 E - James Lick Fwy N from 4th St/5th St (I-80) to Bay Bridge Toll Plz (I-80) due to accident.,I-80 E,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2022-12-31 12:40:00,54.0,54.0,97.0,29.66,0.25,NNE,12.0,0.6,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5102913,Source1,2,2022-12-08 07:17:00,2022-12-08 10:55:30,37.766317,-122.405257,37.752557,-122.403007,0.959,Slow traffic on James Lick Fwy S - US-101 S from I-80 (US-101) to Army St/Potrero Ave (US-101) due to accident.,San Francisco-Oakland Bay Bridge,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-12-08 06:56:00,43.0,43.0,93.0,30.28,10.0,SSW,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5104032,Source1,2,2022-12-21 16:09:00.000000000,2022-12-21 18:18:22.000000000,37.806116,-122.475704,37.806335,-122.475403,0.022,Accident on Merchant Rd from Lincoln Blvd / Storey Ave to Golden Gate Brg S / Transit Transfer Facility.,Merchant Rd,San Francisco,San Francisco,CA,94129,US,US/Pacific,KSFO,2022-12-21 15:56:00,54.0,54.0,75.0,30.21,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-5105406,Source1,2,2022-11-01 17:57:00.000000000,2022-11-01 20:12:53.000000000,37.728313,-122.443625,37.726261,-122.44606,0.194,Accident on I-280 S - John F Foran Fwy S from Monterey Blvd/San Jose Ave (I-280) to Ocean Ave (I-280).,I-280,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2022-11-01 17:56:00,54.0,54.0,77.0,29.91,10.0,W,14.0,0.0,Fair,False,False,True,False,False,True,False,False,False,True,False,False,False,Day,Day,Day,Day
A-5108387,Source1,2,2022-12-21 16:09:00,2022-12-21 17:26:21,37.806335,-122.475403,37.805194,-122.476205,0.09,Incident on MERCHANT RD near LOT GGB Drive with caution.,Cranston Rd,San Francisco,San Francisco,CA,94129,US,US/Pacific,KSFO,2022-12-21 15:56:00,54.0,54.0,75.0,30.21,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-5111002,Source1,2,2022-12-27 01:19:00.000000000,2022-12-27 03:28:58.000000000,37.731378,-122.425239,37.731389,-122.423387,0.101,Accident on John F Foran Fwy - I-280 N from Monterey Blvd/San Jose Ave (I-280) to Alemany Blvd (I-280).,I-280 N,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2022-12-27 01:31:00,55.0,55.0,93.0,29.86,2.0,SE,16.0,0.09,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5111052,Source1,2,2022-11-16 13:17:00.000000000,2022-11-16 19:39:00.000000000,37.730382,-122.403964,37.765687,-122.404956,2.44,Stationary traffic on Central Skwy N - James Lick Fwy N - US-101 N - Central Fwy from Bacon St (US-101) to I-80 (US-101) due to accident.,James Lick Fwy N,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2022-11-16 12:56:00,65.0,65.0,29.0,30.32,10.0,NNE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5112361,Source1,2,2022-12-31 06:06:00.000000000,2022-12-31 06:22:30.000000000,37.80830026,-122.3670423,37.78524026,-122.3922123,2.104,Slow traffic on San Francisco-Oakland Bay Brg W - James Lick Fwy S - I-80 W from Treasure Island Rd (I-80) to Fremont St/Harrison St (I-80) due to accident.,Bay Brg,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2022-12-31 05:53:00,56.0,56.0,100.0,29.78,2.0,CALM,0.0,0.4,Heavy Rain,False,False,False,False,True,False,False,False,False,True,False,False,False,Night,Night,Night,Day
A-5118297,Source1,2,2022-12-31 04:41:00.000000000,2022-12-31 07:04:38.000000000,37.809278,-122.365873,37.818824,-122.349734,1.1,Accident on San Francisco-Oakland Bay Brg E - I-80 E from Treasure Island Rd (I-80) to Bay Bridge Toll Plz (I-80).,I-80 E,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2022-12-31 04:53:00,57.0,57.0,100.0,29.78,2.0,SSE,5.0,0.29,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5118298,Source1,2,2022-12-21 07:57:00.000000000,2022-12-21 10:04:19.000000000,37.805762,-122.369655,37.818824,-122.349734,1.413,Accident on San Francisco-Oakland Bay Brg E - I-80 E from Fremont St/Harrison St (I-80) to Bay Bridge Toll Plz (I-80).,I-80 E,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2022-12-21 07:53:00,40.0,40.0,86.0,30.32,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5119679,Source1,2,2022-12-14 10:20:30,2022-12-14 12:10:30,37.738765,-122.40801,37.756871,-122.403428,1.276,Slow traffic on James Lick Fwy N - US-101 N from Bacon St (US-101) to Vermont St (US-101) due to accident.,James Lick Fwy N,San Francisco,San Francisco,CA,94124,US,US/Pacific,KSFO,2022-12-14 10:06:00,47.0,45.0,86.0,30.27,10.0,E,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5120481,Source1,2,2022-12-09 18:39:00,2022-12-09 20:23:10,37.76176,-122.405892,37.769468,-122.411172,0.606,Incident on US-101 NB near UPS PULL OUT Drive with caution.,James Lick Fwy N,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2022-12-09 18:53:00,50.0,50.0,74.0,30.06,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5122244,Source1,2,2022-12-25 20:01:00.000000000,2022-12-25 20:38:00.000000000,37.808192,-122.367043,37.821724,-122.328967,2.279,Slow traffic on San Francisco-Oakland Bay Brg E - I-80 E from Fremont St/Harrison St (I-80) to Bay Bridge Toll Plz (I-80) due to accident.,I-80 E,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2022-12-25 19:53:00,52.0,52.0,83.0,30.22,7.0,NNW,9.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,True,False,False,False,Night,Night,Night,Night
A-5127101,Source1,2,2022-12-09 00:08:00.000000000,2022-12-09 01:33:03.000000000,37.783934,-122.412611,37.783728,-122.414256,0.091,Incident on EDDY ST near HOUSE 301 Drive with caution.,Eddy St,San Francisco,San Francisco,CA,94102-2606,US,US/Pacific,KSFO,2022-12-09 00:56:00,49.0,49.0,86.0,30.21,10.0,CALM,0.0,0.0,Fair,True,False,False,False,False,False,False,False,True,False,False,True,False,Night,Night,Night,Night
A-5127233,Source1,2,2022-12-02 15:58:00.000000000,2022-12-02 17:18:05.000000000,37.825615,-122.479172,37.83048400000001,-122.479739,0.338,Incident on US-101 NB near US-101 Drive with caution.,Golden Gate Brg N,San Francisco,San Francisco,CA,94129,US,US/Pacific,KSFO,2022-12-02 15:56:00,52.0,52.0,63.0,30.09,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5128936,Source1,2,2022-10-06 10:54:00.000000000,2022-10-06 11:19:00.000000000,37.797033,-122.412332,37.797821,-122.407015,0.295,Slow traffic on Broadway from US-101/Van Ness Ave (Broadway St) to Columbus Ave (Broadway St) due to accident.,Broadway,San Francisco,San Francisco,CA,94133,US,US/Pacific,KOAK,2022-10-06 10:53:00,63.0,63.0,78.0,30.07,10.0,SW,5.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
